arrival_rate,policy,sample_count,total_requests_mean,total_requests_std,total_requests_ci95,accepted_requests_mean,accepted_requests_std,accepted_requests_ci95,completed_requests_mean,completed_requests_std,completed_requests_ci95,dropped_requests_mean,dropped_requests_std,dropped_requests_ci95,unfinished_requests_mean,unfinished_requests_std,unfinished_requests_ci95,drop_rate_mean,drop_rate_std,drop_rate_ci95,throughput_mean,throughput_std,throughput_ci95,overall_slo_miss_rate_mean,overall_slo_miss_rate_std,overall_slo_miss_rate_ci95,accepted_slo_miss_rate_mean,accepted_slo_miss_rate_std,accepted_slo_miss_rate_ci95,completion_rate_mean,completion_rate_std,completion_rate_ci95,p50_latency_ms_mean,p50_latency_ms_std,p50_latency_ms_ci95,p95_latency_ms_mean,p95_latency_ms_std,p95_latency_ms_ci95,p99_latency_ms_mean,p99_latency_ms_std,p99_latency_ms_ci95,accuracy_weighted_throughput_mean,accuracy_weighted_throughput_std,accuracy_weighted_throughput_ci95,mean_accuracy_completed_mean,mean_accuracy_completed_std,mean_accuracy_completed_ci95,downgrade_rate_mean,downgrade_rate_std,downgrade_rate_ci95,fairness_jain_index_mean,fairness_jain_index_std,fairness_jain_index_ci95
10,EDF + Threshold Downgrade + Admission,3,1025.0,47.46577714522327,53.71258325569531,999.6666666666666,42.2532050066422,47.814002598030264,999.6666666666666,42.2532050066422,47.814002598030264,25.333333333333332,6.6583281184793925,7.534607561851587,0.0,0.0,0.0,0.024583532084848106,0.005747952111558947,0.006504420129839367,9.996666666666668,0.4225320500664219,0.4781400259803026,0.03178614974544085,0.003983642420128197,0.004507915766287805,0.007377160125529701,0.001813706750595259,0.0020524023981469395,1.0,0.0,0.0,55.70081511259559,1.2906209015445718,1.4604750368598913,134.921925229761,6.754268801330125,7.6431746648289955,205.12282251001344,13.714194222061902,15.51907170261945,7.9813333333333345,0.33534658688189056,0.3794803867278402,0.7984057901363383,0.0007037027487555429,0.0007963146239900449,0.00797104931830926,0.0035185137437777894,0.003981573119950309,0.9988980618706925,0.0003067575352007833,0.000347128829227272
10,FIFO + Fixed,3,1025.0,47.46577714522327,53.71258325569531,1025.0,47.46577714522327,53.71258325569531,1025.0,47.46577714522327,53.71258325569531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.4746577714522325,0.5371258325569528,0.08437203094160454,0.017977895217916,0.02034390358131231,0.08437203094160454,0.017977895217916,0.02034390358131231,1.0,0.0,0.0,57.95679726250787,2.5932672958778102,2.934558199857185,142.59132450785887,9.684949546427656,10.959552126327186,199.15710790554763,24.5643380716718,27.797165308363585,8.200000000000001,0.37972621716178606,0.42970066604556234,0.8000000000000002,1.7554167342883506e-16,1.986441035199452e-16,0.0,0.0,0.0,0.9913832054600253,0.003196067537123986,0.003616690887697245
10,Proposed: EDF + Feasible Utility,3,1025.0,47.46577714522327,53.71258325569531,1025.0,47.46577714522327,53.71258325569531,1025.0,47.46577714522327,53.71258325569531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.4746577714522325,0.5371258325569528,0.013815382169479381,0.0071272955062474655,0.008065294119086928,0.013815382169479381,0.0071272955062474655,0.008065294119086928,1.0,0.0,0.0,56.65023745603685,1.830094839991621,2.0709472670829467,140.5520881900187,8.072852544797968,9.135292636139834,213.4983875023482,28.789123949301622,32.57796058525108,8.167333333333334,0.3703165312720094,0.41905260406991574,0.7968375066330848,0.0008753961566707966,0.0009906040051348385,0.027797426376124396,0.006426461069621295,0.0072722252958257105,0.9999029207999266,8.835104689112242e-05,9.997862138331856e-05
10,Proposed: EDF + Feasible Utility + Admission,3,1025.0,47.46577714522327,53.71258325569531,1024.0,47.46577714522327,53.71258325569531,1024.0,47.46577714522327,53.71258325569531,1.0,0.0,0.0,0.0,0.0,0.0,0.0009770288327930019,4.5977153716716904e-05,5.2028047266841846e-05,10.24,0.4746577714522325,0.5371258325569528,0.013923154868934829,0.007188533371759119,0.008134591287436922,0.01295872089458082,0.00720902617616072,0.008157781078666843,1.0,0.0,0.0,56.679031993177965,1.7967180473074305,2.0331778706107753,140.55116120015686,8.156425035657799,9.229863812325585,212.27735362115266,30.514028458449793,34.529873787309945,8.158666666666667,0.37078475337226796,0.4195824472549403,0.7967684847079735,0.001193894139545056,0.0013510184015864994,0.02847763505947716,0.007605945668101095,0.008606937766682877,0.9999145866758544,2.9971240642766515e-05,3.391565155197467e-05
15,EDF + Admission Only + Fixed Model,3,1537.6666666666667,60.43453758682475,68.3881172264435,1433.6666666666667,43.09679029038396,48.768609211709574,1433.3333333333333,43.66157731156002,49.40772589158276,104.0,19.0,21.500524024621665,0.3333333333333333,0.5773502691896258,0.6533333333333334,0.06739459388302055,0.010088014800304078,0.011415663398667196,14.333333333333334,0.43661577311560035,0.49407725891582777,0.08969321517837048,0.010578704970293751,0.01197093159806239,0.02391395522598741,0.0023213522173593,0.0026268573220496,0.9997593261131167,0.00041685940013691986,0.0004717208182912222,68.88469468552557,2.614654528623816,2.9587601320401156,226.99002736171326,20.602115198587576,23.313488041329226,298.8916150416569,12.230026683699483,13.839578028139199,11.466666666666667,0.34929261849248006,0.39526180713266196,0.7999999999999998,1.7554167342883506e-16,1.986441035199452e-16,0.0,0.0,0.0,0.9938846505444526,0.0009957658666457276,0.0011268151546691937
15,EDF + Fixed,3,1537.6666666666667,60.43453758682475,68.3881172264435,1537.6666666666667,60.43453758682475,68.3881172264435,1537.3333333333333,61.010927982889534,69.04036436108309,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.6533333333333334,0.0,0.0,0.0,15.373333333333333,0.6101092798288953,0.6904036436108307,0.18753508532992313,0.0633154965100019,0.07164822914969185,0.18753508532992313,0.0633154965100019,0.07164822914969185,0.9997729336966393,0.00039329037410739634,0.00044504995458676406,84.55882215648914,7.669941018051831,8.679355322423923,328.7029472832835,53.189535616149776,60.189625703868316,437.7195726428769,84.7594991145895,95.91440247516475,12.298666666666668,0.48808742386311654,0.5523229148886649,0.8000000000000002,1.7554167342883506e-16,1.986441035199452e-16,0.0,0.0,0.0,0.9940462680434047,0.0020849203622682897,0.002359309491493277
15,EDF + Threshold Downgrade,3,1537.6666666666667,60.43453758682475,68.3881172264435,1537.6666666666667,60.43453758682475,68.3881172264435,1537.3333333333333,61.010927982889534,69.04036436108309,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.6533333333333334,0.0,0.0,0.0,15.373333333333333,0.6101092798288953,0.6904036436108307,0.08834826498153707,0.012671303589556473,0.014338929855291246,0.08834826498153707,0.012671303589556473,0.014338929855291246,0.9997729336966393,0.00039329037410739634,0.00044504995458676406,74.71560922676547,2.5146707957911767,2.84561788731172,215.23312307273798,15.547995901983995,17.59421365396453,290.6193396083368,11.903086522181576,13.469610407227123,12.090666666666666,0.44323507683094443,0.5015677062083552,0.7865358602326756,0.0029109459710692743,0.003294045462386872,0.06730878056439327,0.014572951835192218,0.01649084742327393,0.9933698612993757,0.0013919357759007245,0.0015751236100254697
15,EDF + Threshold Downgrade + Admission,3,1537.6666666666667,60.43453758682475,68.3881172264435,1448.0,46.861498055439924,53.028777093197235,1447.6666666666667,47.43767841424508,53.68078654830278,89.66666666666667,13.576941236277534,15.363755327971667,0.3333333333333333,0.5773502691896258,0.6533333333333334,0.05813809251458119,0.006696252198932371,0.007577522698845847,14.476666666666667,0.4743767841424509,0.536807865483028,0.07486493847709648,0.00563825691360496,0.006380288327786981,0.017752964964672782,0.002440438685264411,0.0027616163464812406,0.9997608799617407,0.0004141680553727667,0.000468675274988053,67.65176436985469,1.223951984116767,1.3850320547097843,192.51171919216267,11.685097651456188,13.222932778167577,273.32078994000955,18.260672906603542,20.66389665969407,11.472666666666669,0.34461185895632473,0.3899650290873681,0.7925431057217661,0.002726149440967318,0.0030849285026435126,0.037278806666644716,0.013639222650499215,0.015434233382853808,0.9947840922284961,0.0006260931341734871,0.000708491077523565
15,FIFO + Fixed,3,1537.6666666666667,60.43453758682475,68.3881172264435,1537.6666666666667,60.43453758682475,68.3881172264435,1537.3333333333333,61.010927982889534,69.04036436108309,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.6533333333333334,0.0,0.0,0.0,15.373333333333333,0.6101092798288953,0.6904036436108307,0.2471390331178245,0.05161273799874002,0.05840531122728491,0.2471390331178245,0.05161273799874002,0.05840531122728491,0.9997729336966393,0.00039329037410739634,0.00044504995458676406,96.00413435015177,10.34916830282182,11.711186406824924,279.93771848401053,49.78533279772889,56.33740757322921,380.7119878509969,81.15611447780934,91.83678889868872,12.298666666666668,0.48808742386311654,0.5523229148886649,0.8000000000000002,1.7554167342883506e-16,1.986441035199452e-16,0.0,0.0,0.0,0.9237183717445606,0.021722577984974515,0.024581411044350646
15,Proposed: EDF + Feasible Utility,3,1537.6666666666667,60.43453758682475,68.3881172264435,1537.6666666666667,60.43453758682475,68.3881172264435,1537.3333333333333,61.010927982889534,69.04036436108309,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.6533333333333334,0.0,0.0,0.0,15.373333333333333,0.6101092798288953,0.6904036436108307,0.05091676470849155,0.01755523476669329,0.019865618255745402,0.05091676470849155,0.01755523476669329,0.019865618255745402,0.9997729336966393,0.00039329037410739634,0.00044504995458676406,73.87107962720286,3.048876663802293,3.4501287346415555,248.98552002062297,28.33839764536569,32.06791575755089,326.0671875793035,22.990237311663442,26.01590261321964,12.154000000000002,0.4532912970706596,0.5129473906747175,0.7906416972479837,0.0022616595213075493,0.0025593086775466995,0.07812362529396717,0.01721103274697352,0.01947611700341339,0.9999036584494747,4.235375552328998e-05,4.792778621902362e-05
